KEY,PREF,CITY,KCITY,RCOM,CITY_NAME,YEAR,POPULATION,TOTAL_WASTE,FOOD_WASTE,PLA_WASTE,SYNTEX_WASTE
2610100001,26,101,0,1,Kita,2030,4711,1119430,433220,138809,35822
2610100001,26,101,0,1,Kita,2031,4699,1096707,424426,135992,35095
2610100001,26,101,0,1,Kita,2032,4686,1073857,415583,133158,34363
2610100001,26,101,0,1,Kita,2033,4673,1051116,406782,130338,33636
2610100001,26,101,0,1,Kita,2034,4661,1028706,398109,127560,32919
2610100001,26,101,0,1,Kita,2035,4648,1006181,389392,124766,32198
2610100001,26,101,0,1,Kita,2036,4636,983978,380800,122013,31487
2610100001,26,101,0,1,Kita,2037,4623,961669,372166,119247,30773
2610100001,26,101,0,1,Kita,2038,4610,939470,363575,116494,30063
2610100001,26,101,0,1,Kita,2039,4598,917580,355103,113780,29363
2610100001,26,101,0,1,Kita,2040,4585,895596,346596,111054,28659
2610100001,26,101,0,1,Kita,2041,4573,873914,338205,108365,27965
2610100001,26,101,0,1,Kita,2042,4560,852146,329780,105666,27269
2610100001,26,101,0,1,Kita,2043,4547,830488,321399,102980,26576
2610100001,26,101,0,1,Kita,2044,4535,809118,313129,100331,25892
2610100001,26,101,0,1,Kita,2045,4522,787676,304830,97672,25206
2610100001,26,101,0,1,Kita,2046,4510,766513,296641,95048,24528
2610100001,26,101,0,1,Kita,2047,4497,745286,288426,92416,23849
2610100001,26,101,0,1,Kita,2048,4484,724170,280254,89797,23173
2610100001,26,101,0,1,Kita,2049,4472,703320,272185,87212,22506
2610100001,26,101,0,1,Kita,2050,4459,682419,264096,84620,21837
2610100002,26,101,0,2,Kita,2030,3032,720465,278820,89338,23055
2610100002,26,101,0,2,Kita,2031,3005,701342,271419,86966,22443
2610100002,26,101,0,2,Kita,2032,2977,682218,264018,84595,21831
2610100002,26,101,0,2,Kita,2033,2950,663555,256796,82281,21234
2610100002,26,101,0,2,Kita,2034,2923,645121,249662,79995,20644
2610100002,26,101,0,2,Kita,2035,2896,626915,242616,77737,20061
2610100002,26,101,0,2,Kita,2036,2868,608725,235577,75482,19479
2610100002,26,101,0,2,Kita,2037,2841,590980,228709,73282,18911
2610100002,26,101,0,2,Kita,2038,2814,573464,221930,71110,18351
2610100002,26,101,0,2,Kita,2039,2787,556176,215240,68966,17798
2610100002,26,101,0,2,Kita,2040,2759,538920,208562,66826,17245
2610100002,26,101,0,2,Kita,2041,2732,522093,202050,64740,16707
2610100002,26,101,0,2,Kita,2042,2705,505494,195626,62681,16176
2610100002,26,101,0,2,Kita,2043,2678,489124,189291,60651,15652
2610100002,26,101,0,2,Kita,2044,2650,472803,182975,58628,15130
2610100002,26,101,0,2,Kita,2045,2623,456894,176818,56655,14621
2610100002,26,101,0,2,Kita,2046,2596,441212,170749,54710,14119
2610100002,26,101,0,2,Kita,2047,2569,425760,164769,52794,13624
2610100002,26,101,0,2,Kita,2048,2541,410374,158815,50886,13132
2610100002,26,101,0,2,Kita,2049,2514,395382,153013,49027,12652
2610100002,26,101,0,2,Kita,2050,2487,380618,147299,47197,12180
2610100003,26,101,0,3,Kita,2030,686,163008,63084,20213,5216
2610100003,26,101,0,3,Kita,2031,685,159873,61871,19824,5116
2610100003,26,101,0,3,Kita,2032,684,156747,60661,19437,5016
2610100003,26,101,0,3,Kita,2033,683,153630,59455,19050,4916
2610100003,26,101,0,3,Kita,2034,682,150521,58252,18665,4817
2610100003,26,101,0,3,Kita,2035,681,147420,57052,18280,4717
2610100003,26,101,0,3,Kita,2036,680,144328,55855,17897,4619
2610100003,26,101,0,3,Kita,2037,679,141245,54662,17514,4520
2610100003,26,101,0,3,Kita,2038,677,137966,53393,17108,4415
2610100003,26,101,0,3,Kita,2039,676,134903,52207,16728,4317
2610100003,26,101,0,3,Kita,2040,675,131849,51026,16349,4219
2610100003,26,101,0,3,Kita,2041,674,128803,49847,15972,4122
2610100003,26,101,0,3,Kita,2042,673,125766,48672,15595,4025
2610100003,26,101,0,3,Kita,2043,672,122738,47499,15219,3928
2610100003,26,101,0,3,Kita,2044,671,119717,46331,14845,3831
2610100003,26,101,0,3,Kita,2045,670,116706,45165,14471,3735
2610100003,26,101,0,3,Kita,2046,669,113702,44003,14099,3638
2610100003,26,101,0,3,Kita,2047,668,110707,42844,13728,3543
2610100003,26,101,0,3,Kita,2048,667,107721,41688,13357,3447
2610100003,26,101,0,3,Kita,2049,666,104743,40536,12988,3352
2610100003,26,101,0,3,Kita,2050,665,101774,39386,12620,3257
2610100004,26,101,0,4,Kita,2030,711,168948,65383,20950,5406
2610100004,26,101,0,4,Kita,2031,716,167108,64671,20721,5347
2610100004,26,101,0,4,Kita,2032,721,165226,63943,20488,5287
2610100004,26,101,0,4,Kita,2033,726,163302,63198,20249,5226
2610100004,26,101,0,4,Kita,2034,730,161115,62351,19978,5156
2610100004,26,101,0,4,Kita,2035,735,159110,61576,19730,5092
2610100004,26,101,0,4,Kita,2036,740,157063,60783,19476,5026
2610100004,26,101,0,4,Kita,2037,745,154974,59975,19217,4959
2610100004,26,101,0,4,Kita,2038,750,152842,59150,18952,4891
2610100004,26,101,0,4,Kita,2039,755,150668,58309,18683,4821
2610100004,26,101,0,4,Kita,2040,760,148452,57451,18408,4750
2610100004,26,101,0,4,Kita,2041,764,146003,56503,18104,4672
2610100004,26,101,0,4,Kita,2042,769,143706,55614,17820,4599
2610100004,26,101,0,4,Kita,2043,774,141367,54709,17530,4524
2610100004,26,101,0,4,Kita,2044,779,138986,53788,17234,4448
2610100004,26,101,0,4,Kita,2045,784,136563,52850,16934,4370
2610100004,26,101,0,4,Kita,2046,789,134097,51896,16628,4291
2610100004,26,101,0,4,Kita,2047,794,131589,50925,16317,4211
2610100004,26,101,0,4,Kita,2048,798,128878,49876,15981,4124
2610100004,26,101,0,4,Kita,2049,803,126289,48874,15660,4041
2610100004,26,101,0,4,Kita,2050,808,123659,47856,15334,3957
2610100005,26,101,0,5,Kita,2030,2122,504231,195137,62525,16135
2610100005,26,101,0,5,Kita,2031,2119,494557,191394,61325,15826
2610100005,26,101,0,5,Kita,2032,2117,485138,187748,60157,15524
2610100005,26,101,0,5,Kita,2033,2114,475510,184022,58963,15216
2610100005,26,101,0,5,Kita,2034,2111,465908,180307,57773,14909
2610100005,26,101,0,5,Kita,2035,2108,456332,176600,56585,14603
2610100005,26,101,0,5,Kita,2036,2106,446993,172986,55427,14304
2610100005,26,101,0,5,Kita,2037,2103,437463,169298,54245,13999
2610100005,26,101,0,5,Kita,2038,2100,427958,165620,53067,13695
2610100005,26,101,0,5,Kita,2039,2097,418479,161951,51891,13391
2610100005,26,101,0,5,Kita,2040,2095,409220,158368,50743,13095
2610100005,26,101,0,5,Kita,2041,2092,399787,154718,49574,12793
2610100005,26,101,0,5,Kita,2042,2089,390380,151077,48407,12492
2610100005,26,101,0,5,Kita,2043,2086,380998,147446,47244,12192
2610100005,26,101,0,5,Kita,2044,2084,371820,143894,46106,11898
2610100005,26,101,0,5,Kita,2045,2081,362484,140281,44948,11599
2610100005,26,101,0,5,Kita,2046,2078,353174,136678,43794,11302
2610100005,26,101,0,5,Kita,2047,2075,343889,133085,42642,11004
2610100005,26,101,0,5,Kita,2048,2073,334791,129564,41514,10713
2610100005,26,101,0,5,Kita,2049,2070,325553,125989,40369,10418
2610100005,26,101,0,5,Kita,2050,2067,316340,122424,39226,10123
2610100006,26,101,0,6,Kita,2030,302,71761,27772,8898,2296
2610100006,26,101,0,6,Kita,2031,297,69317,26826,8595,2218
2610100006,26,101,0,6,Kita,2032,292,66916,25896,8298,2141
2610100006,26,101,0,6,Kita,2033,287,64556,24983,8005,2066
2610100006,26,101,0,6,Kita,2034,282,62239,24086,7718,1992
2610100006,26,101,0,6,Kita,2035,277,59964,23206,7436,1919
2610100006,26,101,0,6,Kita,2036,271,57519,22260,7132,1841
2610100006,26,101,0,6,Kita,2037,266,55333,21414,6861,1771
2610100006,26,101,0,6,Kita,2038,261,53189,20584,6595,1702
2610100006,26,101,0,6,Kita,2039,256,51088,19771,6335,1635
2610100006,26,101,0,6,Kita,2040,251,49028,18974,6080,1569
2610100006,26,101,0,6,Kita,2041,246,47011,18193,5829,1504
2610100006,26,101,0,6,Kita,2042,241,45037,17429,5585,1441
2610100006,26,101,0,6,Kita,2043,236,43104,16681,5345,1379
2610100006,26,101,0,6,Kita,2044,231,41214,15950,5111,1319
2610100006,26,101,0,6,Kita,2045,226,39366,15235,4881,1260
2610100006,26,101,0,6,Kita,2046,221,37561,14536,4658,1202
2610100006,26,101,0,6,Kita,2047,216,35798,13854,4439,1146
2610100006,26,101,0,6,Kita,2048,211,34077,13188,4226,1090
2610100006,26,101,0,6,Kita,2049,206,32398,12538,4017,1037
2610100006,26,101,0,6,Kita,2050,201,30762,11905,3814,984
2610100007,26,101,0,7,Kita,2030,316,75088,29059,9311,2403
2610100007,26,101,0,7,Kita,2031,315,73518,28452,9116,2353
2610100007,26,101,0,7,Kita,2032,313,71728,27759,8894,2295
2610100007,26,101,0,7,Kita,2033,311,69954,27072,8674,2239
2610100007,26,101,0,7,Kita,2034,309,68198,26393,8457,2182
2610100007,26,101,0,7,Kita,2035,307,66458,25719,8241,2127
2610100007,26,101,0,7,Kita,2036,306,64948,25135,8054,2078
2610100007,26,101,0,7,Kita,2037,304,63238,24473,7841,2024
2610100007,26,101,0,7,Kita,2038,302,61544,23818,7632,1969
2610100007,26,101,0,7,Kita,2039,300,59868,23169,7424,1916
2610100007,26,101,0,7,Kita,2040,298,58209,22527,7218,1863
2610100007,26,101,0,7,Kita,2041,297,56758,21965,7038,1816
2610100007,26,101,0,7,Kita,2042,295,55128,21334,6836,1764
2610100007,26,101,0,7,Kita,2043,293,53515,20710,6636,1712
2610100007,26,101,0,7,Kita,2044,291,51919,20093,6438,1661
2610100007,26,101,0,7,Kita,2045,289,50340,19482,6242,1611
2610100007,26,101,0,7,Kita,2046,288,48948,18943,6070,1566
2610100007,26,101,0,7,Kita,2047,286,47399,18343,5877,1517
2610100007,26,101,0,7,Kita,2048,284,45866,17750,5687,1468
2610100007,26,101,0,7,Kita,2049,282,44351,17164,5499,1419
2610100007,26,101,0,7,Kita,2050,280,42852,16584,5314,1371
2610100008,26,101,0,8,Kita,2030,303,71999,27864,8928,2304
2610100008,26,101,0,8,Kita,2031,299,69784,27006,8653,2233
2610100008,26,101,0,8,Kita,2032,295,67603,26162,8383,2163
2610100008,26,101,0,8,Kita,2033,290,65231,25244,8089,2087
2610100008,26,101,0,8,Kita,2034,286,63122,24428,7827,2020
2610100008,26,101,0,8,Kita,2035,281,60830,23541,7543,1947
2610100008,26,101,0,8,Kita,2036,277,58792,22753,7290,1881
2610100008,26,101,0,8,Kita,2037,272,56581,21897,7016,1811
2610100008,26,101,0,8,Kita,2038,268,54616,21136,6772,1748
2610100008,26,101,0,8,Kita,2039,264,52684,20389,6533,1686
2610100008,26,101,0,8,Kita,2040,259,50591,19579,6273,1619
2610100008,26,101,0,8,Kita,2041,255,48731,18859,6043,1559
2610100008,26,101,0,8,Kita,2042,250,46719,18080,5793,1495
2610100008,26,101,0,8,Kita,2043,246,44931,17388,5571,1438
2610100008,26,101,0,8,Kita,2044,242,43177,16709,5354,1382
2610100008,26,101,0,8,Kita,2045,237,41282,15976,5119,1321
2610100008,26,101,0,8,Kita,2046,233,39600,15325,4910,1267
2610100008,26,101,0,8,Kita,2047,228,37786,14623,4686,1209
2610100008,26,101,0,8,Kita,2048,224,36176,14000,4486,1158
2610100008,26,101,0,8,Kita,2049,219,34443,13329,4271,1102
2610100008,26,101,0,8,Kita,2050,215,32904,12734,4080,1053
2610100009,26,101,0,9,Kita,2030,3910,929096,359560,115208,29731
2610100009,26,101,0,9,Kita,2031,3885,906727,350903,112434,29015
2610100009,26,101,0,9,Kita,2032,3861,884797,342417,109715,28314
2610100009,26,101,0,9,Kita,2033,3836,862846,333922,106993,27611
2610100009,26,101,0,9,Kita,2034,3811,841107,325508,104297,26915
2610100009,26,101,0,9,Kita,2035,3786,819579,317177,101628,26227
2610100009,26,101,0,9,Kita,2036,3762,798474,309010,99011,25551
2610100009,26,101,0,9,Kita,2037,3737,777365,300840,96393,24876
2610100009,26,101,0,9,Kita,2038,3712,756467,292753,93802,24207
2610100009,26,101,0,9,Kita,2039,3687,735780,284747,91237,23545
2610100009,26,101,0,9,Kita,2040,3662,715305,276823,88698,22890
2610100009,26,101,0,9,Kita,2041,3638,695232,269055,86209,22247
2610100009,26,101,0,9,Kita,2042,3613,675176,261293,83722,21606
2610100009,26,101,0,9,Kita,2043,3588,655331,253613,81261,20971
2610100009,26,101,0,9,Kita,2044,3563,635697,246015,78826,20342
2610100009,26,101,0,9,Kita,2045,3538,616275,238498,76418,19721
2610100009,26,101,0,9,Kita,2046,3514,597234,231130,74057,19112
2610100009,26,101,0,9,Kita,2047,3489,578231,223775,71701,18503
2610100009,26,101,0,9,Kita,2048,3464,559439,216503,69370,17902
2610100009,26,101,0,9,Kita,2049,3439,540858,209312,67066,17307
2610100009,26,101,0,9,Kita,2050,3415,522642,202262,64808,16725
2610100010,26,101,0,10,Kita,2030,992,235720,91223,29229,7543
2610100010,26,101,0,10,Kita,2031,984,229657,88877,28478,7349
2610100010,26,101,0,10,Kita,2032,976,223663,86558,27734,7157
2610100010,26,101,0,10,Kita,2033,967,217511,84177,26971,6960
2610100010,26,101,0,10,Kita,2034,959,211656,81911,26245,6773
2610100010,26,101,0,10,Kita,2035,951,205869,79671,25528,6588
2610100010,26,101,0,10,Kita,2036,943,200149,77458,24818,6405
2610100010,26,101,0,10,Kita,2037,935,194497,75270,24118,6224
2610100010,26,101,0,10,Kita,2038,927,188913,73109,23425,6045
2610100010,26,101,0,10,Kita,2039,918,183197,70897,22716,5862
2610100010,26,101,0,10,Kita,2040,910,177752,68790,22041,5688
2610100010,26,101,0,10,Kita,2041,902,172375,66709,21374,5516
2610100010,26,101,0,10,Kita,2042,894,167065,64654,20716,5346
2610100010,26,101,0,10,Kita,2043,886,161824,62626,20066,5178
2610100010,26,101,0,10,Kita,2044,877,156471,60554,19402,5007
2610100010,26,101,0,10,Kita,2045,869,151369,58580,18770,4844
2610100010,26,101,0,10,Kita,2046,861,146334,56631,18145,4683
2610100010,26,101,0,10,Kita,2047,853,141367,54709,17530,4524
2610100010,26,101,0,10,Kita,2048,845,136468,52813,16922,4367
2610100010,26,101,0,10,Kita,2049,837,131637,50943,16323,4212
2610100010,26,101,0,10,Kita,2050,828,126720,49041,15713,4055
2610100011,26,101,0,11,Kita,2030,2347,557695,215828,69154,17846
2610100011,26,101,0,11,Kita,2031,2330,543803,210452,67432,17402
2610100011,26,101,0,11,Kita,2032,2313,530053,205131,65727,16962
2610100011,26,101,0,11,Kita,2033,2295,516223,199778,64012,16519
2610100011,26,101,0,11,Kita,2034,2278,502766,194570,62343,16089
2610100011,26,101,0,11,Kita,2035,2260,489236,189334,60665,15656
2610100011,26,101,0,11,Kita,2036,2243,476071,184239,59033,15234
2610100011,26,101,0,11,Kita,2037,2226,463049,179200,57418,14818
2610100011,26,101,0,11,Kita,2038,2208,449967,174137,55796,14399
2610100011,26,101,0,11,Kita,2039,2191,437237,169211,54217,13992
2610100011,26,101,0,11,Kita,2040,2174,424651,164340,52657,13589
2610100011,26,101,0,11,Kita,2041,2156,412018,159451,51090,13185
2610100011,26,101,0,11,Kita,2042,2139,399724,154693,49566,12791
2610100011,26,101,0,11,Kita,2043,2122,387573,149991,48059,12402
2610100011,26,101,0,11,Kita,2044,2104,375388,145275,46548,12012
2610100011,26,101,0,11,Kita,2045,2087,363529,140686,45078,11633
2610100011,26,101,0,11,Kita,2046,2070,351814,136152,43625,11258
2610100011,26,101,0,11,Kita,2047,2052,340077,131610,42170,10882
2610100011,26,101,0,11,Kita,2048,2035,328654,127189,40753,10517
2610100011,26,101,0,11,Kita,2049,2018,317375,122824,39354,10156
2610100011,26,101,0,11,Kita,2050,2000,306086,118455,37955,9795
2610100012,26,101,0,12,Kita,2030,6067,1441644,557916,178764,46133
2610100012,26,101,0,12,Kita,2031,6001,1400583,542026,173672,44819
2610100012,26,101,0,12,Kita,2032,5936,1360310,526440,168678,43530
2610100012,26,101,0,12,Kita,2033,5871,1320587,511067,163753,42259
2610100012,26,101,0,12,Kita,2034,5805,1281193,495822,158868,40998
2610100012,26,101,0,12,Kita,2035,5740,1242573,480876,154079,39762
2610100012,26,101,0,12,Kita,2036,5675,1204503,466143,149358,38544
2610100012,26,101,0,12,Kita,2037,5610,1166983,451623,144706,37343
2610100012,26,101,0,12,Kita,2038,5544,1129809,437236,140096,36154
2610100012,26,101,0,12,Kita,2039,5479,1093393,423143,135581,34989
2610100012,26,101,0,12,Kita,2040,5414,1057526,409263,131133,33841
2610100012,26,101,0,12,Kita,2041,5349,1022210,395595,126754,32711
2610100012,26,101,0,12,Kita,2042,5283,987256,382068,122420,31592
2610100012,26,101,0,12,Kita,2043,5218,953043,368827,118177,30497
2610100012,26,101,0,12,Kita,2044,5153,919379,355800,114003,29420
2610100012,26,101,0,12,Kita,2045,5087,886091,342917,109875,28355
2610100012,26,101,0,12,Kita,2046,5022,853532,330317,105838,27313
2610100012,26,101,0,12,Kita,2047,4957,821522,317929,101869,26289
2610100012,26,101,0,12,Kita,2048,4892,790062,305754,97968,25282
2610100012,26,101,0,12,Kita,2049,4826,758994,293731,94115,24288
2610100012,26,101,0,12,Kita,2050,4761,728638,281983,90351,23316
2610100013,26,101,0,13,Kita,2030,7862,1868173,722983,231653,59782
2610100013,26,101,0,13,Kita,2031,7791,1818354,703703,225476,58187
2610100013,26,101,0,13,Kita,2032,7720,1769137,684656,219373,56612
2610100013,26,101,0,13,Kita,2033,7649,1720519,665841,213344,55057
2610100013,26,101,0,13,Kita,2034,7578,1672503,647259,207390,53520
2610100013,26,101,0,13,Kita,2035,7507,1625087,628908,201511,52003
2610100013,26,101,0,13,Kita,2036,7436,1578271,610791,195706,50505
2610100013,26,101,0,13,Kita,2037,7365,1532056,592906,189975,49026
2610100013,26,101,0,13,Kita,2038,7294,1486441,575253,184319,47566
2610100013,26,101,0,13,Kita,2039,7224,1441626,557909,178762,46132
2610100013,26,101,0,13,Kita,2040,7153,1397208,540720,173254,44711
2610100013,26,101,0,13,Kita,2041,7082,1353391,523762,167820,43309
2610100013,26,101,0,13,Kita,2042,7011,1310174,507037,162462,41926
2610100013,26,101,0,13,Kita,2043,6940,1267558,490545,157177,40562
2610100013,26,101,0,13,Kita,2044,6869,1225542,474285,151967,39217
2610100013,26,101,0,13,Kita,2045,6798,1184126,458257,146832,37892
2610100013,26,101,0,13,Kita,2046,6727,1143311,442461,141771,36586
2610100013,26,101,0,13,Kita,2047,6656,1103097,426898,136784,35299
2610100013,26,101,0,13,Kita,2048,6585,1063483,411568,131872,34031
2610100013,26,101,0,13,Kita,2049,6514,1024469,396470,127034,32783
2610100013,26,101,0,13,Kita,2050,6443,986057,381604,122271,31554
2610100014,26,101,0,14,Kita,2030,6133,1457327,563985,180709,46634
2610100014,26,101,0,14,Kita,2031,6102,1424156,551148,176595,45573
2610100014,26,101,0,14,Kita,2032,6071,1391247,538413,172515,44520
2610100014,26,101,0,14,Kita,2033,6040,1358601,525778,168466,43475
2610100014,26,101,0,14,Kita,2034,6009,1326217,513246,164451,42439
2610100014,26,101,0,14,Kita,2035,5978,1294094,500815,160468,41411
2610100014,26,101,0,14,Kita,2036,5947,1262235,488485,156517,40392
2610100014,26,101,0,14,Kita,2037,5916,1230637,476256,152599,39380
2610100014,26,101,0,14,Kita,2038,5885,1199301,464130,148713,38378
2610100014,26,101,0,14,Kita,2039,5854,1168228,452104,144860,37383
2610100014,26,101,0,14,Kita,2040,5823,1137417,440180,141040,36397
2610100014,26,101,0,14,Kita,2041,5792,1106868,428358,137252,35420
2610100014,26,101,0,14,Kita,2042,5761,1076581,416637,133496,34451
2610100014,26,101,0,14,Kita,2043,5730,1046557,405018,129773,33490
2610100014,26,101,0,14,Kita,2044,5699,1016795,393499,126083,32537
2610100014,26,101,0,14,Kita,2045,5668,987294,382083,122425,31593
2610100014,26,101,0,14,Kita,2046,5637,958056,370768,118799,30658
2610100014,26,101,0,14,Kita,2047,5606,929081,359554,115206,29731
2610100014,26,101,0,14,Kita,2048,5575,900367,348442,111646,28812
2610100014,26,101,0,14,Kita,2049,5544,871916,337431,108118,27901
2610100014,26,101,0,14,Kita,2050,5513,843726,326522,104622,26999
2610100015,26,101,0,15,Kita,2030,3122,741851,287096,91990,23739
2610100015,26,101,0,15,Kita,2031,3092,721647,279277,89484,23093
2610100015,26,101,0,15,Kita,2032,3061,701467,271468,86982,22447
2610100015,26,101,0,15,Kita,2033,3031,681775,263847,84540,21817
2610100015,26,101,0,15,Kita,2034,3001,662336,256324,82130,21195
2610100015,26,101,0,15,Kita,2035,2971,643151,248899,79751,20581
2610100015,26,101,0,15,Kita,2036,2941,624219,241573,77403,19975
2610100015,26,101,0,15,Kita,2037,2911,605542,234345,75087,19377
2610100015,26,101,0,15,Kita,2038,2881,587118,227215,72803,18788
2610100015,26,101,0,15,Kita,2039,2851,568947,220183,70549,18206
2610100015,26,101,0,15,Kita,2040,2821,551031,213249,68328,17633
2610100015,26,101,0,15,Kita,2041,2791,533368,206414,66138,17068
2610100015,26,101,0,15,Kita,2042,2761,515959,199676,63979,16511
2610100015,26,101,0,15,Kita,2043,2731,498804,193037,61852,15962
2610100015,26,101,0,15,Kita,2044,2700,481724,186427,59734,15415
2610100015,26,101,0,15,Kita,2045,2670,465080,179986,57670,14883
2610100015,26,101,0,15,Kita,2046,2640,448691,173643,55638,14358
2610100015,26,101,0,15,Kita,2047,2610,432554,167399,53637,13842
2610100015,26,101,0,15,Kita,2048,2580,416672,161252,51667,13334
2610100015,26,101,0,15,Kita,2049,2550,401043,155204,49729,12833
2610100015,26,101,0,15,Kita,2050,2520,385669,149254,47823,12341
2610100016,26,101,0,16,Kita,2030,3988,947631,366733,117506,30324
2610100016,26,101,0,16,Kita,2031,3929,916996,354877,113707,29344
2610100016,26,101,0,16,Kita,2032,3869,886631,343126,109942,28372
2610100016,26,101,0,16,Kita,2033,3809,856773,331571,106240,27417
2610100016,26,101,0,16,Kita,2034,3750,827644,320298,102628,26485
2610100016,26,101,0,16,Kita,2035,3690,798797,309134,99051,25562
2610100016,26,101,0,16,Kita,2036,3630,770458,298167,95537,24655
2610100016,26,101,0,16,Kita,2037,3571,742834,287477,92111,23771
2610100016,26,101,0,16,Kita,2038,3511,715505,276900,88723,22896
2610100016,26,101,0,16,Kita,2039,3452,688883,266598,85422,22044
2610100016,26,101,0,16,Kita,2040,3392,662565,256413,82158,21202
2610100016,26,101,0,16,Kita,2041,3332,636755,246424,78958,20376
2610100016,26,101,0,16,Kita,2042,3273,611639,236704,75843,19572
2610100016,26,101,0,16,Kita,2043,3213,586839,227107,72768,18779
2610100016,26,101,0,16,Kita,2044,3154,562725,217775,69778,18007
2610100016,26,101,0,16,Kita,2045,3094,538936,208568,66828,17246
2610100016,26,101,0,16,Kita,2046,3034,515654,199558,63941,16501
2610100016,26,101,0,16,Kita,2047,2975,493046,190809,61138,15777
2610100016,26,101,0,16,Kita,2048,2915,470775,182190,58376,15065
2610100016,26,101,0,16,Kita,2049,2855,449011,173767,55677,14368
2610100016,26,101,0,16,Kita,2050,2796,427908,165601,53061,13693
2610100017,26,101,0,17,Kita,2030,21,4990,1931,619,160
2610100017,26,101,0,17,Kita,2031,20,4668,1806,579,149
2610100017,26,101,0,17,Kita,2032,20,4583,1774,568,147
2610100017,26,101,0,17,Kita,2033,19,4274,1654,530,137
2610100017,26,101,0,17,Kita,2034,19,4193,1623,520,134
2610100017,26,101,0,17,Kita,2035,18,3897,1508,483,125
2610100017,26,101,0,17,Kita,2036,18,3820,1479,474,122
2610100017,26,101,0,17,Kita,2037,17,3536,1369,439,113
2610100017,26,101,0,17,Kita,2038,17,3464,1341,430,111
2610100017,26,101,0,17,Kita,2039,16,3193,1236,396,102
2610100017,26,101,0,17,Kita,2040,16,3125,1209,388,100
2610100017,26,101,0,17,Kita,2041,16,3058,1183,379,98
2610100017,26,101,0,17,Kita,2042,15,2803,1085,348,90
2610100017,26,101,0,17,Kita,2043,15,2740,1060,340,88
2610100017,26,101,0,17,Kita,2044,14,2498,967,310,80
2610100017,26,101,0,17,Kita,2045,14,2439,944,302,78
2610100017,26,101,0,17,Kita,2046,13,2209,855,274,71
2610100017,26,101,0,17,Kita,2047,13,2154,834,267,69
2610100017,26,101,0,17,Kita,2048,12,1938,750,240,62
2610100017,26,101,0,17,Kita,2049,12,1887,730,234,60
2610100017,26,101,0,17,Kita,2050,11,1683,652,209,54
2610100018,26,101,0,18,Kita,2030,23727,5638022,2181915,699115,180417
2610100018,26,101,0,18,Kita,2031,23692,5529515,2139922,685660,176944
2610100018,26,101,0,18,Kita,2032,23657,5421304,2098045,672242,173482
2610100018,26,101,0,18,Kita,2033,23623,5313614,2056368,658888,170036
2610100018,26,101,0,18,Kita,2034,23588,5205990,2014718,645543,166592
2610100018,26,101,0,18,Kita,2035,23553,5098663,1973183,632234,163157
2610100018,26,101,0,18,Kita,2036,23518,4991632,1931761,618962,159732
2610100018,26,101,0,18,Kita,2037,23483,4884896,1890455,605727,156317
2610100018,26,101,0,18,Kita,2038,23449,4778661,1849342,592554,152917
2610100018,26,101,0,18,Kita,2039,23414,4672513,1808263,579392,149520
2610100018,26,101,0,18,Kita,2040,23379,4566662,1767298,566266,146133
2610100018,26,101,0,18,Kita,2041,23344,4461107,1726448,553177,142755
2610100018,26,101,0,18,Kita,2042,23309,4355847,1685713,540125,139387
2610100018,26,101,0,18,Kita,2043,23275,4251067,1645163,527132,136034
2610100018,26,101,0,18,Kita,2044,23240,4146395,1604655,514153,132685
2610100018,26,101,0,18,Kita,2045,23205,4042019,1564262,501210,129345
2610100018,26,101,0,18,Kita,2046,23170,3937940,1523983,488305,126014
2610100018,26,101,0,18,Kita,2047,23135,3834156,1483819,475435,122693
2610100018,26,101,0,18,Kita,2048,23101,3730830,1443831,462623,119387
2610100018,26,101,0,18,Kita,2049,23066,3627635,1403895,449827,116084
2610100018,26,101,0,18,Kita,2050,23031,3524735,1364072,437067,112792
2610100019,26,101,0,19,Kita,2030,16315,3876779,1500313,480721,124057
2610100019,26,101,0,19,Kita,2031,16187,3777911,1462051,468461,120893
2610100019,26,101,0,19,Kita,2032,16060,3680354,1424297,456364,117771
2610100019,26,101,0,19,Kita,2033,15932,3583647,1386871,444372,114677
2610100019,26,101,0,19,Kita,2034,15805,3488243,1349950,432542,111624
2610100019,26,101,0,19,Kita,2035,15677,3393697,1313361,420818,108598
2610100019,26,101,0,19,Kita,2036,15550,3300445,1277272,409255,105614
2610100019,26,101,0,19,Kita,2037,15422,3208060,1241519,397799,102658
2610100019,26,101,0,19,Kita,2038,15295,3116961,1206264,386503,99743
2610100019,26,101,0,19,Kita,2039,15167,3026737,1171347,375315,96856
2610100019,26,101,0,19,Kita,2040,15040,2937790,1136925,364286,94009
2610100019,26,101,0,19,Kita,2041,14912,2849727,1102844,353366,91191
2610100019,26,101,0,19,Kita,2042,14785,2762933,1069255,342604,88414
2610100019,26,101,0,19,Kita,2043,14657,2677030,1036011,331952,85665
2610100019,26,101,0,19,Kita,2044,14530,2592389,1003255,321456,82956
2610100019,26,101,0,19,Kita,2045,14402,2508647,970847,311072,80277
2610100019,26,101,0,19,Kita,2046,14275,2426158,938923,300844,77637
2610100019,26,101,0,19,Kita,2047,14147,2344578,907352,290728,75026
2610100019,26,101,0,19,Kita,2048,14020,2264241,876261,280766,72456
2610100019,26,101,0,19,Kita,2049,13892,2184822,845526,270918,69914
2610100019,26,101,0,19,Kita,2050,13765,2106638,815269,261223,67412
